-2980000 , -5.495783637980969 , -2980000 , -5.390139564354567
-2990000 , -5.514237066159748 , -2990000 , -5.40819715203551
-3000000 , -5.532665649742614 , -3000000 , -5.426214252226816
-3010000 , -5.551094484280996 , -3010000 , -5.4442653150643885
-3020000 , -5.569543060653166 , -3020000 , -5.462288270884359
-3030000 , -5.587987036174241 , -3030000 , -5.480310808445141
-3040000 , -5.606402402766689 , -3040000 , -5.4983518330621415
-3050000 , -5.62483608911168 , -3050000 , -5.516412934120284
-3060000 , -5.643287258690832 , -3060000 , -5.534443669561199
-3070000 , -5.661725629538755 , -3070000 , -5.552443202866506
-3080000 , -5.680186920990314 , -3080000 , -5.57048590052027
-3090000 , -5.698648463397389 , -3090000 , -5.588501662282166
-3100000 , -5.71709344274052 , -3100000 , -5.6066203158049115
-3110000 , -5.735559084087661 , -3110000 , -5.624628046990353
-3120000 , -5.754024139871935 , -3120000 , -5.642747369727805
-3130000 , -5.772476229621304 , -3130000 , -5.660757108557359
-3140000 , -5.7909459699085115 , -3140000 , -5.678816787534254
-3150000 , -5.809383169630702 , -3150000 , -5.696830541652036
-3160000 , -5.827855503124889 , -3160000 , -5.714898418509063
-3170000 , -5.846301988201107 , -3170000 , -5.732914682181987
-3180000 , -5.864768549718466 , -3180000 , -5.750930192988371
-3190000 , -5.883214951142847 , -3190000 , -5.768949133520116
-3200000 , -5.90168000692712 , -3200000 , -5.787003626083049
-3210000 , -5.920146819399993 , -3210000 , -5.80508572375255
-3220000 , -5.938621578797486 , -3220000 , -5.823105835410028
-3230000 , -5.957084125026617 , -3230000 , -5.841144350471886
-3240000 , -5.975576451310107 , -3240000 , -5.859210805247666
-3250000 , -5.994034229384467 , -3250000 , -5.877272910127863
-3260000 , -6.012506144619463 , -3260000 , -5.8952910977930655
-3270000 , -6.0309774742915945 , -3270000 , -5.913302676963057
-3280000 , -6.049439936868888 , -3280000 , -5.931355580141067
-3290000 , -6.067925989264522 , -3290000 , -5.949398947009533
-3300000 , -6.0864082773274415 , -3300000 , -5.967454359742685
-3310000 , -6.104885546280076 , -3310000 , -5.985526335539777
-3320000 , -6.123385986791862 , -3320000 , -6.003553222996139
-3330000 , -6.141857902026859 , -3330000 , -6.021649039567088
-3340000 , -6.16033617480155 , -3340000 , -6.039727791163068
-3350000 , -6.178817208086898 , -3350000 , -6.0577514161977435
-3360000 , -6.197321831190589 , -3360000 , -6.075891233635527
-3370000 , -6.215817419895765 , -3370000 , -6.093857640812952
-3380000 , -6.234320453614532 , -3380000 , -6.11192325907035
-3390000 , -6.252821897948373 , -3390000 , -6.129965203857569
-3400000 , -6.27132100003075 , -3400000 , -6.1480452102311185
-3410000 , -6.289807387033736 , -3410000 , -6.166093094298842
-3420000 , -6.308294694206942 , -3420000 , -6.1841551155272025
-3430000 , -6.32680115765107 , -3430000 , -6.202181333768862
-3440000 , -6.345299925126094 , -3440000 , -6.220225369852032
-3450000 , -6.3637877342103275 , -3450000 , -6.238316250964534
-3460000 , -6.382296539905922 , -3460000 , -6.256354933330067
-3470000 , -6.4007991553654975 , -3470000 , -6.274447236523816
-3480000 , -6.419312645564025 , -3480000 , -6.29250515881211
-3490000 , -6.437799199870688 , -3490000 , -6.310544677696025
-3500000 , -6.4563175418758245 , -3500000 , -6.328616737144955
-3510000 , -6.474845420190502 , -3510000 , -6.346705861568856
-3520000 , -6.49336677366181 , -3520000 , -6.364724049234058
-3530000 , -6.511884111844889 , -3530000 , -6.38275846535585
-3540000 , -6.53039525979195 , -3540000 , -6.40082834985699
-3550000 , -6.548920293944135 , -3550000 , -6.418928934582709
-3560000 , -6.567431023632004 , -3560000 , -6.437026340538582
-3570000 , -6.585965928701082 , -3570000 , -6.45510249892758
-3580000 , -6.60446411061324 , -3580000 , -6.473154063676179
-3590000 , -6.622993745616518 , -3590000 , -6.491231309539072
-3600000 , -6.641524300790015 , -3600000 , -6.509287056879576
-3610000 , -6.660049251290362 , -3610000 , -6.527303989767206
-3620000 , -6.67856784425101 , -3620000 , -6.5453921103690496
-3630000 , -6.697097813861642 , -3630000 , -6.563435226282002
-3640000 , -6.715605030172314 , -3640000 , -6.581500760887562
-3650000 , -6.73413650551603 , -3650000 , -6.599552911199028
-3660000 , -6.752699350299028 , -3660000 , -6.617669891685013
-3670000 , -6.771215182749023 , -3670000 , -6.635708741354224
-3680000 , -6.789742642804511 , -3680000 , -6.653781051758669
-3690000 , -6.8082771296144 , -3690000 , -6.671828266611687
-3700000 , -6.826836628323875 , -3700000 , -6.689898903979372
-3710000 , -6.845362666298116 , -3710000 , -6.707953898453331
-3720000 , -6.86390911532085 , -3720000 , -6.726001531565541
-3730000 , -6.882445442471176 , -3730000 , -6.744103622024346
-3740000 , -6.9009913059310435 , -3740000 , -6.762168905674391
-3750000 , -6.9195403481607585 , -3750000 , -6.780234858539142
-3760000 , -6.938085040494894 , -3760000 , -6.798305997817853
-3770000 , -6.956659345579712 , -3770000 , -6.8163960424119745
-3780000 , -6.9751815355694 , -3780000 , -6.8344321315705265
-3790000 , -6.993753414750914 , -3790000 , -6.852557895499513
-3800000 , -7.012286730435068 , -3800000 , -6.870642502724156
